NEW_CODE,SITE,YEAR,totalArea,density,count
28,4,1998,200,0.01,2
28,4,1999,200,0,0
28,4,2000,200,0,0
28,4,2001,200,0.01,1
28,4,2002,200,0.02,4
28,4,2003,200,0.03,5
28,4,2004,200,0.01,1
28,4,2005,200,0,0
28,4,2006,200,0.03,6
28,4,2007,200,0.01,1
28,4,2008,200,0,0
28,4,2009,200,0.01,1
28,4,2010,200,0.06,11
28,4,2011,200,0.01,1
29,4,1985,200,0,0
29,4,1986,200,0,0
29,4,1987,200,0,0
29,4,1988,200,0,0
29,4,1989,200,0,0
29,4,1990,200,0,0
29,4,1991,200,0,0
29,4,1992,200,0,0
29,4,1993,200,0,0
29,4,1994,200,0,0
29,4,1995,200,0,0
29,4,1996,200,0,0
29,4,1997,200,0,0
29,4,1998,200,0,0
29,4,1999,200,0,0
29,4,2000,200,0,0
29,4,2001,200,0,0
29,4,2002,200,0,0
29,4,2003,200,0,0
29,4,2004,200,0,0
29,4,2005,200,0,0
29,4,2006,200,0.01,2
29,4,2007,200,0.01,1
29,4,2008,200,0,0
29,4,2009,200,0,0
29,4,2010,200,0,0
29,4,2011,200,0,0
30,4,1993,200,0,0
30,4,1994,200,0,0
30,4,1995,200,0,0
30,4,1996,200,0,0
30,4,1997,200,0,0
30,4,1998,200,0,0
30,4,1999,200,0,0
30,4,2000,200,0,0
30,4,2001,200,0,0
30,4,2002,200,0,0
30,4,2003,200,0,0
30,4,2004,200,0,0
30,4,2005,200,0,0
30,4,2006,200,0,0
30,4,2007,200,0,0
30,4,2008,200,0,0
30,4,2009,200,0,0
30,4,2010,200,0,0
30,4,2011,200,0,0
31,4,1985,200,0,0
31,4,1986,200,0,0
31,4,1987,200,0,0
31,4,1988,200,0,0
31,4,1989,200,0,0
31,4,1990,200,0,0
31,4,1991,200,0,0
31,4,1992,200,0,0
31,4,1993,200,0,0
31,4,1994,200,0,0
31,4,1995,200,0,0
31,4,1996,200,0,0
31,4,1997,200,0,0
31,4,1998,200,0,0
31,4,1999,200,0,0
31,4,2000,200,0,0
31,4,2001,200,0,0
31,4,2002,200,0,0
31,4,2003,200,0,0
31,4,2004,200,0,0
31,4,2005,200,0,0
31,4,2006,200,0,0
31,4,2007,200,0,0
31,4,2008,200,0,0
31,4,2009,200,0,0
31,4,2010,200,0,0
31,4,2011,200,0,0
33,4,1985,200,0.04,7
33,4,1986,200,0,0
33,4,1987,200,0,0
33,4,1988,200,0,0
33,4,1989,200,0.02,3
33,4,1990,200,0,0
33,4,1991,200,0.01,1
33,4,1992,200,0.01,1
33,4,1993,200,0.02,3
33,4,1994,200,0.13,25
33,4,1995,200,0.36,72
33,4,1996,200,0.11,21
33,4,1997,200,0.04,7
33,4,1998,200,0.02,3
33,4,1999,200,0.05,9
33,4,2000,200,0.02,3
33,4,2001,200,0,0
33,4,2002,200,0,0
33,4,2003,200,0,0
33,4,2004,200,0.08,16
33,4,2005,200,0.15,30
33,4,2006,200,0.05,10
33,4,2007,200,0.03,6
33,4,2008,200,0.03,6
33,4,2009,200,0.05,9
33,4,2010,200,0,0
33,4,2011,200,0,0
34,4,1985,200,0.01,2
34,4,1986,200,0,0
34,4,1987,200,0.03,5
34,4,1988,200,0,0
34,4,1989,200,0,0
34,4,1990,200,0,0
34,4,1991,200,0,0
34,4,1992,200,0,0
34,4,1993,200,0,0
34,4,1994,200,0,0
34,4,1995,200,0,0
34,4,1996,200,0,0
34,4,1997,200,0,0
34,4,1998,200,0,0
34,4,1999,200,0,0
34,4,2000,200,0,0
34,4,2001,200,0,0
34,4,2002,200,0.01,1
34,4,2003,200,0.01,1
34,4,2004,200,0.01,1
34,4,2005,200,0,0
34,4,2006,200,0,0
34,4,2007,200,0,0
34,4,2008,200,0.01,1
34,4,2009,200,0,0
34,4,2010,200,0,0
34,4,2011,200,0,0
35,4,1985,200,0.03,5
35,4,1986,200,0.05,9
35,4,1987,200,0.01,2
35,4,1988,200,0.01,1
35,4,1989,200,0.01,2
35,4,1990,200,0.02,4
35,4,1991,200,0,0
35,4,1992,200,0,0
35,4,1993,200,0.01,2
35,4,1994,200,0.01,2
35,4,1995,200,0.02,4
35,4,1996,200,0.01,2
35,4,1997,200,0.02,3
35,4,1998,200,0.01,2
35,4,1999,200,0.02,4
35,4,2000,200,0.01,1
35,4,2001,200,0.02,4
35,4,2002,200,0,0
35,4,2003,200,0.01,1
35,4,2004,200,0.02,3
35,4,2005,200,0.01,1
35,4,2006,200,0,0
35,4,2007,200,0.01,1
35,4,2008,200,0.01,2
35,4,2009,200,0.01,2
35,4,2010,200,0.03,5
35,4,2011,200,0.01,2
36,4,1985,200,0,0
36,4,1986,200,0,0
36,4,1987,200,0.01,1
36,4,1988,200,0,0
36,4,1989,200,0,0
36,4,1990,200,0.01,2
36,4,1991,200,0,0
36,4,1992,200,0.01,1
36,4,1993,200,0,0
36,4,1994,200,0,0
36,4,1995,200,0,0
36,4,1996,200,0.01,1
36,4,1997,200,0.01,1
36,4,1998,200,0,0
36,4,1999,200,0.01,2
36,4,2000,200,0.01,1
36,4,2001,200,0.01,1
36,4,2002,200,0.01,1
36,4,2003,200,0,0
36,4,2004,200,0.03,5
36,4,2005,200,0.01,1
36,4,2006,200,0.01,2
36,4,2007,200,0.01,1
36,4,2008,200,0.02,3
36,4,2009,200,0.01,1
36,4,2010,200,0.01,1
36,4,2011,200,0.01,1
37,4,1985,200,0.03,5
37,4,1986,200,0,0
37,4,1987,200,0.01,1
37,4,1988,200,0,0
37,4,1989,200,0,0
37,4,1990,200,0,0
37,4,1991,200,0.01,1
37,4,1992,200,0.01,1
37,4,1993,200,0,0
37,4,1994,200,0,0
37,4,1995,200,0,0
37,4,1996,200,0,0
37,4,1997,200,0,0
37,4,1998,200,0,0
37,4,1999,200,0,0
37,4,2000,200,0,0
37,4,2001,200,0.01,1
37,4,2002,200,0.01,2
37,4,2003,200,0.01,1
37,4,2004,200,0.01,2
37,4,2005,200,0.01,2
37,4,2006,200,0,0
37,4,2007,200,0.01,1
37,4,2008,200,0,0
37,4,2009,200,0,0
37,4,2010,200,0.01,2
37,4,2011,200,0.03,5
38,4,1985,200,0.02,3
38,4,1986,200,0,0
38,4,1987,200,0,0
38,4,1988,200,0,0
38,4,1989,200,0.02,3
38,4,1990,200,0,0
38,4,1991,200,0.01,1
38,4,1992,200,0.01,1
38,4,1993,200,0,0
38,4,1994,200,0,0
38,4,1995,200,0,0
38,4,1996,200,0,0
38,4,1997,200,0,0
38,4,1998,200,0,0
38,4,1999,200,0,0
38,4,2000,200,0,0
38,4,2001,200,0,0
38,4,2002,200,0,0
38,4,2003,200,0,0
38,4,2004,200,0,0
38,4,2005,200,0,0
38,4,2006,200,0.01,1
38,4,2007,200,0,0
38,4,2008,200,0,0
38,4,2009,200,0.01,1
38,4,2010,200,0,0
38,4,2011,200,0,0
39,4,1985,200,0,0
39,4,1986,200,0.02,4
39,4,1987,200,0.04,8
39,4,1988,200,0.03,5
39,4,1989,200,0.04,7
39,4,1990,200,0.02,4
39,4,1991,200,0.01,1
39,4,1992,200,0,0
39,4,1993,200,0.01,2
39,4,1994,200,0.02,4
39,4,1995,200,0,0
39,4,1996,200,0.01,1
39,4,1997,200,0.01,1
39,4,1998,200,0.01,1
39,4,1999,200,0.02,3
39,4,2000,200,0.01,2
39,4,2001,200,0.03,6
39,4,2002,200,0.02,3
39,4,2003,200,0,0
39,4,2004,200,0.01,1
39,4,2005,200,0,0
39,4,2006,200,0,0
39,4,2007,200,0.01,2
39,4,2008,200,0,0
39,4,2009,200,0.01,1
39,4,2010,200,0,0
39,4,2011,200,0.01,2
1,5,1983,40,0.03,1
1,5,1984,40,0.28,11
1,5,1985,40,0,0
1,5,1986,40,0,0
1,5,1987,40,0,0
1,5,1988,40,1.88,75
1,5,1989,40,1,40
1,5,1990,40,0.15,6
1,5,1991,40,0.53,21
1,5,1992,40,0.2,8
1,5,1993,40,0.2,8
1,5,1994,40,0.08,3
1,5,1995,40,0,0
1,5,1996,24,0.04,1
1,5,1997,24,0,0
1,5,1998,24,0,0
1,5,1999,24,0,0
1,5,2000,24,0,0
1,5,2001,24,0,0
1,5,2002,24,0,0
1,5,2003,24,0.42,10
1,5,2004,24,0.17,4
1,5,2005,24,0.21,5
1,5,2006,24,0.04,1
1,5,2007,24,0.21,5
1,5,2008,24,0.04,1
1,5,2009,24,0,0
1,5,2010,24,0,0
1,5,2011,24,0,0
2,5,1983,40,2.48,99
2,5,1984,40,4.3,172
2,5,1985,40,6.73,269
2,5,1986,40,21.08,843
2,5,1987,40,7.38,295
2,5,1988,40,0.45,18
2,5,1989,40,3.28,131
2,5,1990,40,1.38,55
2,5,1991,40,1.3,52
2,5,1992,40,0.78,31
2,5,1993,40,1.48,59
2,5,1994,40,0.93,37
2,5,1995,40,3.05,122
2,5,1996,24,0.75,18
2,5,1997,24,1.88,45
2,5,1998,24,6.83,164
2,5,1999,24,18.38,441
2,5,2000,24,29.21,701
2,5,2001,24,0.25,6
2,5,2002,24,0.04,1
2,5,2003,24,0,0
2,5,2004,24,0.17,4
2,5,2005,24,0.33,8
2,5,2006,24,0.67,16
2,5,2007,24,0.08,2
2,5,2008,24,5.21,125
2,5,2009,24,2.46,59
2,5,2010,24,0.08,2
2,5,2011,24,0.25,6
3,5,1983,40,3.53,141
3,5,1984,40,5.7,228
3,5,1985,40,8.3,332
3,5,1986,40,9.95,398
3,5,1987,40,5.95,238
3,5,1988,40,4.45,178
3,5,1989,40,3.95,158
3,5,1990,40,6.78,271
3,5,1991,40,2.18,87
3,5,1992,40,3.1,124
3,5,1993,40,4.55,182
3,5,1994,40,2.75,110
3,5,1995,40,5.58,223
3,5,1996,24,3.75,90
3,5,1997,24,4.46,107
3,5,1998,24,6.38,153
3,5,1999,24,8.79,211
3,5,2000,24,10.96,263
3,5,2001,24,8.71,209
3,5,2002,24,7.83,188
3,5,2003,24,2.54,61
3,5,2004,24,2.17,52
3,5,2005,24,2.46,59
3,5,2006,24,3.13,75
3,5,2007,24,1.88,45
3,5,2008,24,11.42,274
3,5,2009,24,9.42,226
3,5,2010,24,5.92,142
3,5,2011,24,7.46,179
4,5,1983,40,0.03,1
4,5,1984,40,0.03,1
4,5,1985,40,0.03,1
4,5,1986,40,0,0
4,5,1987,40,0,0
4,5,1988,40,0.05,2
4,5,1989,40,0,0
4,5,1990,40,0,0
4,5,1991,40,0,0
4,5,1992,40,0,0
4,5,1993,40,0,0
4,5,1994,40,0,0
4,5,1995,40,0,0
4,5,1996,24,0.04,1
4,5,1997,24,0.04,1
4,5,1998,24,0,0
4,5,1999,24,0,0
4,5,2000,24,0,0
4,5,2001,24,0,0
4,5,2002,24,0,0
4,5,2003,24,0,0
4,5,2004,24,0,0
4,5,2005,24,0,0
4,5,2006,24,0,0
4,5,2007,24,0,0
4,5,2008,24,0,0
4,5,2009,24,0,0
4,5,2010,24,0,0
4,5,2011,24,0,0
5,5,1983,400,0,0
5,5,1984,400,0,0
5,5,1985,720,0,2
5,5,1986,720,0,3
5,5,1987,720,0.08,56
5,5,1988,720,0.1,75
5,5,1989,720,0.28,204
5,5,1990,720,0.11,81
5,5,1991,720,0.07,50
5,5,1992,720,0.03,20
5,5,1993,720,0.01,10
5,5,1994,720,0.01,9
5,5,1995,720,0.03,21
5,5,1996,720,0.02,13
5,5,1997,720,0.01,7
5,5,1998,720,0,0
5,5,1999,720,0,1
5,5,2000,720,0.07,52
5,5,2001,720,0.17,123
5,5,2002,720,0.33,240
5,5,2003,720,0.08,60
5,5,2004,720,0.07,53
5,5,2005,720,0.11,77
5,5,2006,720,0.16,115
5,5,2007,720,0.08,61
5,5,2008,720,0.03,23
5,5,2009,720,0.18,127
5,5,2010,720,0.1,72
5,5,2011,720,0.53,381
6,5,1983,400,0,0
6,5,1984,400,0,0
6,5,1985,720,0,0
6,5,1986,720,0,0
6,5,1987,720,0,0
6,5,1988,720,0,0
6,5,1989,720,0,0
6,5,1990,720,0,0
6,5,1991,720,0,0
6,5,1992,720,0,0
6,5,1993,720,0,0
6,5,1994,720,0,0
6,5,1995,720,0,0
6,5,1996,720,0,0
6,5,1997,720,0,0
6,5,1998,720,0,0
6,5,1999,720,0,0
6,5,2000,720,0,0
6,5,2001,720,0,0
6,5,2002,720,0,0
6,5,2003,720,0,0
6,5,2004,720,0,0
6,5,2005,720,0,0
6,5,2006,720,0,0
6,5,2007,720,0,0
6,5,2008,720,0,0
6,5,2009,720,0,0
6,5,2010,720,0,0
6,5,2011,720,0,0
7,5,1983,400,0,0
7,5,1984,400,0,0
7,5,1985,720,0,0
7,5,1986,720,0,1
7,5,1987,720,0,0
7,5,1988,720,0,0
7,5,1989,720,0,0
7,5,1990,720,0,0
7,5,1991,720,0,0
7,5,1992,720,0,0
7,5,1993,720,0,0
7,5,1994,720,0,0
7,5,1995,720,0,0
7,5,1996,720,0,0
7,5,1997,720,0,0
7,5,1998,720,0,0
7,5,1999,720,0,0
7,5,2000,720,0,0
7,5,2001,720,0,0
7,5,2002,720,0,0
7,5,2003,720,0,0
7,5,2004,720,0,0
7,5,2005,720,0,0
7,5,2006,720,0,0
7,5,2007,720,0,0
7,5,2008,720,0,0
7,5,2009,720,0,0
7,5,2010,720,0,0
7,5,2011,720,0,0
8,5,1983,40,0,0
8,5,1984,40,0.03,1
8,5,1985,40,0,0
8,5,1986,40,0.13,5
8,5,1987,40,0,0
8,5,1988,40,0.03,1
8,5,1989,40,0,0
8,5,1990,40,0,0
8,5,1991,40,0,0
8,5,1992,40,0,0
8,5,1993,40,0,0
8,5,1994,40,0,0
8,5,1995,40,0.05,2
8,5,1996,24,0,0
8,5,1997,24,0.08,2
8,5,1998,24,0.13,3
8,5,1999,24,0.33,8
8,5,2000,24,0.08,2
8,5,2001,24,0,0
8,5,2002,24,0,0
8,5,2003,24,0,0
8,5,2004,24,0,0
8,5,2005,24,0,0
8,5,2006,24,0,0
8,5,2007,24,0,0
8,5,2008,24,0,0
8,5,2009,24,0,0
8,5,2010,24,0,0
8,5,2011,24,0,0
9,5,1983,40,0,0
9,5,1984,40,0,0
9,5,1985,40,0,0
9,5,1986,40,0,0
9,5,1987,40,0,0
9,5,1988,40,0.15,6
9,5,1989,40,1.8,72
9,5,1990,40,0,0
9,5,1991,40,0,0
9,5,1992,40,0,0
9,5,1993,40,0,0
9,5,1994,40,0,0
9,5,1995,40,0,0
9,5,1996,24,0,0
9,5,1997,24,0,0
9,5,1998,24,0,0
9,5,1999,24,0,0
9,5,2000,24,0,0
9,5,2001,24,0,0
9,5,2002,24,0,0
9,5,2003,24,0,0
9,5,2004,24,0,0
9,5,2005,24,0,0
9,5,2006,24,0,0
9,5,2007,24,0,0
9,5,2008,24,0,0
9,5,2009,24,0,0
9,5,2010,24,0,0
9,5,2011,24,0,0
10,5,1983,40,0.28,11
10,5,1984,40,0.13,5
10,5,1985,40,0.13,5
10,5,1986,40,1.28,51
10,5,1987,40,0.5,20
10,5,1988,40,0.48,19
10,5,1989,40,0.7,28
10,5,1990,40,0.35,14
10,5,1991,40,0.3,12
10,5,1992,40,0.43,17
10,5,1993,40,0.78,31
10,5,1994,40,0.18,7
10,5,1995,40,0.3,12
10,5,1996,24,0.25,6
10,5,1997,24,0.42,10
10,5,1998,24,0.13,3
10,5,1999,24,0.46,11
10,5,2000,24,0.71,17
10,5,2001,24,0.88,21
10,5,2002,24,1.29,31
10,5,2003,24,0.71,17
10,5,2004,24,0.54,13
10,5,2005,24,0.25,6
10,5,2006,24,0.38,9
10,5,2007,24,0.38,9
10,5,2008,24,0.38,9
10,5,2009,24,0.58,14
10,5,2010,24,0.25,6
10,5,2011,24,0.17,4
11,5,1983,40,0.93,37
11,5,1984,40,0.58,23
11,5,1985,40,0.29,12
11,5,1986,40,0.75,30
11,5,1987,40,0.95,38
11,5,1988,40,1.78,71
11,5,1989,40,2.55,102
11,5,1990,40,1.9,76
11,5,1991,40,2.9,116
11,5,1992,40,2.38,95
11,5,1993,40,1.78,71
11,5,1994,40,1.65,66
11,5,1995,40,2.2,88
11,5,1996,24,2.17,52
11,5,1997,24,3,72
11,5,1998,24,0.42,10
11,5,1999,24,0.63,15
11,5,2000,24,1.63,39
11,5,2001,24,2.29,55
11,5,2002,24,3,72
11,5,2003,24,2.42,58
11,5,2004,24,3.04,73
11,5,2005,24,3.92,94
11,5,2006,24,5.42,130
11,5,2007,24,4.92,118
11,5,2008,24,5.54,133
11,5,2009,24,5.46,131
11,5,2010,24,6.5,156
11,5,2011,24,5.71,137
12,5,1983,400,0.01,4
12,5,1984,400,0.02,8
12,5,1985,720,0.03,25
12,5,1986,720,0.04,30
12,5,1987,720,0.07,49
12,5,1988,720,0.03,23
12,5,1989,720,0.04,26
12,5,1990,720,0.01,7
12,5,1991,720,0.01,6
12,5,1992,720,0.02,17
12,5,1993,720,0.01,10
12,5,1994,720,0.02,15
12,5,1995,720,0.02,12
12,5,1996,720,0.02,13
12,5,1997,720,0.01,8
12,5,1998,720,0.02,14
12,5,1999,720,0.01,10
12,5,2000,720,0.03,21
12,5,2001,720,0.03,24
12,5,2002,720,0.03,24
12,5,2003,720,0.04,27
12,5,2004,720,0.02,15
12,5,2005,720,0.01,7
12,5,2006,720,0.01,4
12,5,2007,720,0.02,16
12,5,2008,720,0.02,12
12,5,2009,720,0.03,20
12,5,2010,720,0.03,21
12,5,2011,720,0.03,18
13,5,1983,40,0,0
13,5,1984,40,0.05,2
13,5,1985,40,0,0
13,5,1986,40,0.08,3
13,5,1987,40,0.05,2
13,5,1988,40,0,0
13,5,1989,40,0.03,1
13,5,1990,40,0.03,1
13,5,1991,40,0,0
13,5,1992,40,0,0
13,5,1993,40,0,0
13,5,1994,40,0,0
13,5,1995,40,0,0
13,5,1996,24,0,0
13,5,1997,24,0,0
13,5,1998,24,0,0
13,5,1999,24,0,0
13,5,2000,24,0.08,2
13,5,2001,24,0,0
13,5,2002,24,0,0
13,5,2003,24,0,0
13,5,2004,24,0,0
13,5,2005,24,0,0
13,5,2006,24,0,0
13,5,2007,24,0,0
13,5,2008,24,0,0
13,5,2009,24,0.04,1
13,5,2010,24,0.04,1
13,5,2011,24,0.04,1
14,5,1983,40,0,0
14,5,1984,40,0.03,1
14,5,1985,40,0,0
14,5,1986,40,0.13,5
14,5,1987,40,0,0
14,5,1988,40,0.03,1
14,5,1989,40,0,0
14,5,1990,40,0,0
14,5,1991,40,0,0
14,5,1992,40,0,0
14,5,1993,40,0,0
14,5,1994,40,0,0
14,5,1995,40,0.05,2
14,5,1996,24,0,0
14,5,1997,24,0.08,2
14,5,1998,24,0.13,3
14,5,1999,24,0.33,8
14,5,2000,24,0.08,2
14,5,2001,24,0,0
14,5,2002,24,0,0
14,5,2003,24,0,0
14,5,2004,24,0,0
14,5,2005,24,0,0
14,5,2006,24,0,0
14,5,2007,24,0,0
14,5,2008,24,0,0
14,5,2009,24,0,0
14,5,2010,24,0,0
14,5,2011,24,0,0
15,5,1983,40,0.23,9
15,5,1984,40,0.63,25
15,5,1985,40,0.05,2
15,5,1986,40,0,0
15,5,1987,40,0,0
15,5,1988,40,0,0
15,5,1989,40,0.75,30
15,5,1990,40,0,0
15,5,1991,40,0.08,3
15,5,1992,40,0,0
15,5,1993,40,0.05,2
15,5,1994,40,0.1,4
15,5,1995,40,0,0
15,5,1996,24,0.13,3
15,5,1997,24,0.17,4
15,5,1998,24,0.38,9
15,5,1999,24,0,0
15,5,2000,24,0,0
15,5,2001,24,0,0
15,5,2002,24,0,0
15,5,2003,24,0.17,4
15,5,2004,24,0,0
15,5,2005,24,0,0
15,5,2006,24,0,0
15,5,2007,24,0,0
15,5,2008,24,0.08,2
15,5,2009,24,0,0
15,5,2010,24,0,0
15,5,2011,24,0,0
16,5,1983,400,0.04,17
16,5,1984,500,0,0
16,5,1985,1000,0,0
16,5,1986,1000,0,0
16,5,1987,1000,0,0
16,5,1988,1000,0.54,537
16,5,1989,1000,0.03,32
16,5,1990,1000,0,1
16,5,1991,1000,0,0
16,5,1992,1000,0,0
16,5,1993,1000,0,0
16,5,1994,1000,0,0
16,5,1995,1000,0,1
16,5,1996,600,0.23,136
16,5,1997,600,0.17,101
16,5,1998,600,0.06,35
16,5,1999,600,0,0
16,5,2000,600,0,0
16,5,2001,600,0,0
16,5,2002,600,0.07,39
16,5,2003,600,0.45,268
16,5,2004,600,0,0
16,5,2005,600,0,0
16,5,2006,600,0.05,27
16,5,2007,600,0,0
16,5,2008,600,0,2
16,5,2009,600,0,0
16,5,2010,600,0.02,10
16,5,2011,600,0,0
17,5,1983,400,0.08,32
17,5,1984,500,0.09,47
17,5,1985,1000,0,0
17,5,1986,1000,0,0
17,5,1987,1000,0,0
17,5,1988,1000,0,0
17,5,1989,1000,0,0
17,5,1990,1000,0,0
17,5,1991,1000,0,0
17,5,1992,1000,0,2
17,5,1993,1000,0,0
17,5,1994,1000,0.01,10
17,5,1995,1000,0,0
17,5,1996,600,0,0
17,5,1997,600,0,1
17,5,1998,600,0.03,15
17,5,1999,600,0,0
17,5,2000,600,0,0
17,5,2001,600,0,0
17,5,2002,600,0,0
17,5,2003,600,0,0
17,5,2004,600,0,0
17,5,2005,600,0,0
17,5,2006,600,0,0
17,5,2007,600,0,0
17,5,2008,600,0,0
17,5,2009,600,0,0
17,5,2010,600,0,0
17,5,2011,600,0,0
18,5,1983,400,0,0
18,5,1984,500,0,1
18,5,1985,1000,0,1
18,5,1986,1000,0.01,7
18,5,1987,1000,0.01,13
18,5,1988,1000,0,4
18,5,1989,1000,0,3
18,5,1990,1000,0,3
18,5,1991,1000,0.01,6
18,5,1992,1000,0.01,6
18,5,1993,1000,0,4
18,5,1994,1000,0,2
18,5,1995,1000,0.01,8
18,5,1996,600,0,1
18,5,1997,600,0,2
18,5,1998,600,0,1
18,5,1999,600,0,2
18,5,2000,600,0.01,4
18,5,2001,600,0.01,6
18,5,2002,600,0.01,4
18,5,2003,600,0.01,4
18,5,2004,600,0,1
18,5,2005,600,0,0
18,5,2006,600,0,0
18,5,2007,600,0,0
18,5,2008,600,0,1
18,5,2009,600,0,2
18,5,2010,600,0,0
18,5,2011,600,0,0
19,5,1983,400,0.03,10
19,5,1984,500,0.02,10
19,5,1985,1000,0.03,33
19,5,1986,1000,0.06,61
19,5,1987,1000,0.08,83
19,5,1988,1000,0.05,52
19,5,1989,1000,0.11,106
19,5,1990,1000,0.07,66
19,5,1991,1000,0.08,75
19,5,1992,1000,0.05,52
19,5,1993,1000,0.04,39
19,5,1994,1000,0.02,18
19,5,1995,1000,0.02,21
19,5,1996,600,0.01,8
19,5,1997,600,0.02,14
19,5,1998,600,0.01,5
19,5,1999,600,0.01,3
19,5,2000,600,0.02,10
19,5,2001,600,0.02,12
19,5,2002,600,0.06,37
19,5,2003,600,0.02,11
19,5,2004,600,0.02,9
19,5,2005,600,0.03,17
19,5,2006,600,0.07,40
19,5,2007,600,0.01,7
19,5,2008,600,0.01,4
19,5,2009,600,0.01,5
19,5,2010,600,0.01,7
19,5,2011,600,0.01,4
20,5,1983,400,0.09,34
20,5,1984,500,0.09,44
20,5,1985,1000,0.06,60
20,5,1986,1000,0.11,112
20,5,1987,1000,0.17,165
20,5,1988,1000,0.06,60
20,5,1989,1000,0.09,93
20,5,1990,1000,0.1,100
20,5,1991,1000,0.11,111
20,5,1992,1000,0.06,62
20,5,1993,1000,0.05,52
20,5,1994,1000,0.06,57
20,5,1995,1000,0.06,61
20,5,1996,600,0.07,40
20,5,1997,600,0.05,28
20,5,1998,600,0.05,31
20,5,1999,600,0.07,40
20,5,2000,600,0.13,76
20,5,2001,600,0.12,71
20,5,2002,600,0.1,59
20,5,2003,600,0.1,59
20,5,2004,600,0.08,48
20,5,2005,600,0.1,59
20,5,2006,600,0.1,61
20,5,2007,600,0.07,43
20,5,2008,600,0.06,35
20,5,2009,600,0.13,76
20,5,2010,600,0.08,45
20,5,2011,600,0.07,41
21,5,1983,400,0.03,11
21,5,1984,500,0.01,4
21,5,1985,1000,0.02,19
21,5,1986,1000,0.01,5
21,5,1987,1000,0.01,5
21,5,1988,1000,0.01,11
21,5,1989,1000,0.07,67
21,5,1990,1000,0.05,45
21,5,1991,1000,0.09,88
21,5,1992,1000,0.1,103
21,5,1993,1000,0.11,105
21,5,1994,1000,0.07,71
21,5,1995,1000,0.04,36
21,5,1996,600,0.02,13
21,5,1997,600,0.01,6
21,5,1998,600,0.01,5
21,5,1999,600,0,1
21,5,2000,600,0.01,7
21,5,2001,600,0.01,3
21,5,2002,600,0,0
21,5,2003,600,0.01,3
21,5,2004,600,0.06,38
21,5,2005,600,0.11,68
21,5,2006,600,0.04,25
21,5,2007,600,0.1,61
21,5,2008,600,0.07,43
21,5,2009,600,0.03,15
21,5,2010,600,0.01,5
21,5,2011,600,0.01,4
22,5,1983,400,0,0
22,5,1984,500,0.03,15
22,5,1985,1000,0.03,33
22,5,1986,1000,0,0
22,5,1987,1000,0,0
22,5,1988,1000,0,0
22,5,1989,1000,0.02,20
22,5,1990,1000,0.04,35
22,5,1991,1000,0.01,11
22,5,1992,1000,0.01,11
22,5,1993,1000,0,0
22,5,1994,1000,0,0
22,5,1995,1000,0,0
22,5,1996,600,0,0
22,5,1997,600,0,0
22,5,1998,600,0,0
22,5,1999,600,0,0
22,5,2000,600,0,0
22,5,2001,600,0,0
22,5,2002,600,0,0
22,5,2003,600,0,0
22,5,2004,600,0.06,38
22,5,2005,600,0,0
22,5,2006,600,0.02,10
22,5,2007,600,0,1
22,5,2008,600,0,1
22,5,2009,600,0,0
22,5,2010,600,0,0
22,5,2011,600,0,0
23,5,1983,400,0,0
23,5,1984,500,0.01,4
23,5,1985,1000,0.01,7
23,5,1986,1000,0.01,12
23,5,1987,1000,0,2
23,5,1988,1000,0,0
23,5,1989,1000,0,0
23,5,1990,1000,0,0
23,5,1991,1000,0,0
23,5,1992,1000,0,0
23,5,1993,1000,0,0
23,5,1994,1000,0,0
23,5,1995,1000,0,0
23,5,1996,600,0,0
23,5,1997,600,0,0
23,5,1998,600,0,2
23,5,1999,600,0,0
23,5,2000,600,0,0
23,5,2001,600,0,0
23,5,2002,600,0,0
23,5,2003,600,0,0
23,5,2004,600,0,0
23,5,2005,600,0,0
23,5,2006,600,0,0
23,5,2007,600,0,1
23,5,2008,600,0,0
23,5,2009,600,0,0
23,5,2010,600,0,0
23,5,2011,600,0,0
25,5,1985,200,0.2,40
25,5,1986,200,0,0
25,5,1987,200,0.07,13
25,5,1988,200,0,0
25,5,1989,200,0.01,1
25,5,1990,200,0.08,16
25,5,1991,200,0.01,1
25,5,1992,200,0.27,54
25,5,1993,200,0.04,8
25,5,1994,200,0.02,3
25,5,1995,200,0,0
25,5,1996,200,0.04,7
25,5,1997,200,0,0
25,5,1998,200,0.02,4
25,5,1999,200,0.04,7
25,5,2000,200,0.2,39
25,5,2001,200,0,0
25,5,2002,200,0,0
25,5,2003,200,0,0
25,5,2004,200,0.01,1
25,5,2005,200,0,0
25,5,2006,200,0,0
25,5,2007,200,0,0
25,5,2008,200,0,0
25,5,2009,200,0.01,1
25,5,2010,200,0,0
25,5,2011,200,0,0
27,5,1985,200,0.07,14
27,5,1986,200,0,0
27,5,1987,200,0.01,1
27,5,1988,200,0.02,3
27,5,1989,200,0,0
27,5,1990,200,0.02,3
27,5,1991,200,0,0
27,5,1992,200,0,0
27,5,1993,200,0.01,2
27,5,1994,200,0,0
27,5,1995,200,0.02,4
27,5,1996,200,0.01,1
27,5,1997,200,0.01,2
27,5,1998,200,0.02,3
27,5,1999,200,0.01,2
27,5,2000,200,0.02,3
27,5,2001,200,0,0
27,5,2002,200,0.01,1
27,5,2003,200,0.01,2
27,5,2004,200,0,0
27,5,2005,200,0,0
27,5,2006,200,0.01,2
27,5,2007,200,0,0
